sport_i_turystyka,Turystyka,Żywność liofilizowana,12 x Racja żywnościowa SEVEN OCEANS 500g NORWEGIA,https://allegro.pl/oferta/12-x-racja-zywnosciowa-seven-oceans-500g-norwegia-7942468439,235,15,3.0,8.0
sport_i_turystyka,Turystyka,Żywność liofilizowana,Racje żywnościowe LALIZAS - wysyłka 24H,https://allegro.pl/oferta/racje-zywnosciowe-lalizas-wysylka-24h-9175791171,18,6,1.0,10.0
sport_i_turystyka,Turystyka,Bransoletki survivalowe,PROF ZEGAREK SURVIVAL BRANSOLETA PARACORD 30M 1003,https://allegro.pl/oferta/prof-zegarek-survival-bransoleta-paracord-30m-1003-8484669085,79,22,0.0,1.0
sport_i_turystyka,Turystyka,Bransoletki survivalowe,PROF ZEGAREK SURVIVAL BRANSOLET PARACORD 15W1 1020,https://allegro.pl/oferta/prof-zegarek-survival-bransolet-paracord-15w1-1020-9014697020,69,7,2.0,0.0
sport_i_turystyka,Turystyka,Bransoletki survivalowe,BRANSOLETKA SURVIVAL 5W1 KOMPAS KRZESIWO LINKA NÓŻ,https://allegro.pl/oferta/bransoletka-survival-5w1-kompas-krzesiwo-linka-noz-9269934499,5,26,2.0,10.0
sport_i_turystyka,Turystyka,Bransoletki survivalowe,BRANSOLETKA przeżycia SURVIVAL 5w1 kompas KRZESIWO,https://allegro.pl/oferta/bransoletka-przezycia-survival-5w1-kompas-krzesiwo-9009224365,5,96,10.0,10.0
sport_i_turystyka,Turystyka,Bransoletki survivalowe,Bransoletka Survival 5w1 Kompas Krzesiwo Linka Nóż,https://allegro.pl/oferta/bransoletka-survival-5w1-kompas-krzesiwo-linka-noz-7458355884,7,87,9.0,10.0
sport_i_turystyka,Turystyka,Odzież turystyczna,POLAR MĘSKI THE NORTH FACE 100 GLACIER,https://allegro.pl/oferta/polar-meski-the-north-face-100-glacier-8004427460,218,5,0.0,3.0
sport_i_turystyka,Turystyka,Odzież turystyczna,4F MĘSKIE SPODNIE TREKKINGOWE TURYSTYCZNE SPMT001,https://allegro.pl/oferta/4f-meskie-spodnie-trekkingowe-turystyczne-spmt001-9013587249,209,13,1.0,3.0
sport_i_turystyka,Turystyka,Odzież turystyczna,BUFF COOLNET UV+ Chusta Wielofunkcyjna Bandana,https://allegro.pl/oferta/buff-coolnet-uv-chusta-wielofunkcyjna-bandana-9262271852,64,22,1.0,8.0
sport_i_turystyka,Turystyka,Odzież turystyczna,PONCZO płaszcz PRZECIWDESZCZOWY sztormiak peleryna,https://allegro.pl/oferta/ponczo-plaszcz-przeciwdeszczowy-sztormiak-peleryna-9092232366,2,148,10.0,10.0
sport_i_turystyka,Turystyka,Odzież turystyczna,KURTKA THE NORTH FACE QUEST JACKET,https://allegro.pl/oferta/kurtka-the-north-face-quest-jacket-8927632633,299,15,1.0,0.0
sport_i_turystyka,Turystyka,Walizki turystyczne,WALIZKA PODRÓŻNA ŚREDNIA BAGIA KÓŁKA 20 x KOLOR XL,https://allegro.pl/oferta/walizka-podrozna-srednia-bagia-kolka-20-x-kolor-xl-6815330444,85,99,10.0,7.0
sport_i_turystyka,Turystyka,Walizki turystyczne,WALIZKA ŚREDNIA ABS TORBA PODRÓŻNA BAGAŻ XL 602,https://allegro.pl/oferta/walizka-srednia-abs-torba-podrozna-bagaz-xl-602-8502145980,73,209,2.0,4.0
sport_i_turystyka,Turystyka,Walizki turystyczne,WALIZKA MAŁA PODRÓŻNA KÓŁKA TORBA WIZZAIR RYANAIR,https://allegro.pl/oferta/walizka-mala-podrozna-kolka-torba-wizzair-ryanair-9010977862,54,124,4.0,10.0
sport_i_turystyka,Turystyka,Walizki turystyczne,XXL DUŻA WALIZKA PODRÓŻNY GRAVITT BAGAŻ TORBA 950,https://allegro.pl/oferta/xxl-duza-walizka-podrozny-gravitt-bagaz-torba-950-8567005161,109,73,0.0,0.0
sport_i_turystyka,Turystyka,Walizki turystyczne,ZESTAW WALIZKA ŚREDNIA BAGAŻ + KUFEREK 602,https://allegro.pl/oferta/zestaw-walizka-srednia-bagaz-kuferek-602-8934644898,139,86,4.0,3.0
sport_i_turystyka,Siłownia i fitness,Suplementy i odżywki,KFD PURE WPC 80 - BIAŁKO 100% WHEY KONCENTRAT,https://allegro.pl/oferta/kfd-pure-wpc-80-bialko-100-whey-koncentrat-7509976328,22,2979,8.0,8.0
sport_i_turystyka,Siłownia i fitness,Suplementy i odżywki,KFD VITAPAK-WITAMINY I MINERAŁY ORGANICZNE- 45 dni,https://allegro.pl/oferta/kfd-vitapak-witaminy-i-mineraly-organiczne-45-dni-6447655983,16,3463,10.0,10.0
sport_i_turystyka,Siłownia i fitness,Suplementy i odżywki,KFD PREMIUM CREATINE - 500 G KREATYNA MONOHYDRAT,https://allegro.pl/oferta/kfd-premium-creatine-500-g-kreatyna-monohydrat-7509979470,19,1756,3.0,9.0
sport_i_turystyka,Siłownia i fitness,Suplementy i odżywki,KFD PREMIUM WPC 80 - XXL - 900 G - Lody waniliowe,https://allegro.pl/oferta/kfd-premium-wpc-80-xxl-900-g-lody-waniliowe-8532273833,40,1862,3.0,0.0
sport_i_turystyka,Siłownia i fitness,Suplementy i odżywki,SFD PEANUT BUTTER 1000g MASŁO ORZECHOWE BEZ CUKRU,https://allegro.pl/oferta/sfd-peanut-butter-1000g-maslo-orzechowe-bez-cukru-7195206014,17,1006,0.0,10.0
sport_i_turystyka,Siłownia i fitness,Fitness,ZESTAW 5 GUM DO ĆWICZEŃ MINI BAND 4FIZJO FITNESS,https://allegro.pl/oferta/zestaw-5-gum-do-cwiczen-mini-band-4fizjo-fitness-7671097163,59,2371,10.0,0.0
sport_i_turystyka,Siłownia i fitness,Fitness,MATA FITNESS JOGA AEROBIC KARIMATA ĆWICZEŃ 180x50,https://allegro.pl/oferta/mata-fitness-joga-aerobic-karimata-cwiczen-180x50-6744765663,11,705,0.0,10.0
sport_i_turystyka,Siłownia i fitness,Fitness,SKAKANKA CROSSFIT FITNESS BOKSERSKA 275 CM,https://allegro.pl/oferta/skakanka-crossfit-fitness-bokserska-275-cm-9152859715,16,1827,7.0,9.0
sport_i_turystyka,Siłownia i fitness,Fitness,KARIMATA DO ĆWICZEŃ FITNESS I CROSSFIT 180X50X7 MM,https://allegro.pl/oferta/karimata-do-cwiczen-fitness-i-crossfit-180x50x7-mm-9201188699,28,666,0.0,6.0
sport_i_turystyka,Siłownia i fitness,Fitness,Zestaw Gum Taśm Oporowych Do Ćwiczeń Rozciągania,https://allegro.pl/oferta/zestaw-gum-tasm-oporowych-do-cwiczen-rozciagania-9157776022,24,1020,2.0,7.0
sport_i_turystyka,Siłownia i fitness,Siłownia,KFD PRZECINARKA - GILOTYNA DO TABLETEK / LEKÓW,https://allegro.pl/oferta/kfd-przecinarka-gilotyna-do-tabletek-lekow-8557657092,4,199,0.0,10.0
sport_i_turystyka,Siłownia i fitness,Siłownia,WZMOCNIONY DRĄŻEK ŚCIENNY PODCIĄGANIA 100CM 350KG,https://allegro.pl/oferta/wzmocniony-drazek-scienny-podciagania-100cm-350kg-9253318051,85,223,1.0,6.0
sport_i_turystyka,Siłownia i fitness,Siłownia,OBCIĄŻENIE ŻELIWNE 5 kg krążek talerz kierownica,https://allegro.pl/oferta/obciazenie-zeliwne-5-kg-krazek-talerz-kierownica-8515381772,42,585,10.0,8.0
sport_i_turystyka,Siłownia i fitness,Siłownia,HANTLE 20KG 2X10KG 2 X HANTLA ZESTAW HANTLI,https://allegro.pl/oferta/hantle-20kg-2x10kg-2-x-hantla-zestaw-hantli-6568461292,195,452,7.0,0.0
sport_i_turystyka,Siłownia i fitness,Siłownia,Mocny DRĄŻEK do podciągania ściana sufit max 250kg,https://allegro.pl/oferta/mocny-drazek-do-podciagania-sciana-sufit-max-250kg-8300888205,89,270,2.0,6.0
sport_i_turystyka,Siłownia i fitness,Odżywki białkowe,KFD PURE WPC 80 - BIAŁKO 100% WHEY KONCENTRAT,https://allegro.pl/oferta/kfd-pure-wpc-80-bialko-100-whey-koncentrat-7509976328,22,2979,10.0,10.0
sport_i_turystyka,Siłownia i fitness,Odżywki białkowe,KFD PREMIUM WPC 80 - XXL - 900 G - Lody waniliowe,https://allegro.pl/oferta/kfd-premium-wpc-80-xxl-900-g-lody-waniliowe-8532273833,40,1862,6.0,0.0
sport_i_turystyka,Siłownia i fitness,Odżywki białkowe,KFD REGULAR WPC 80 - 750 G - Karmelowo - mleczny,https://allegro.pl/oferta/kfd-regular-wpc-80-750-g-karmelowo-mleczny-8540403260,32,440,0.0,4.0
sport_i_turystyka,Siłownia i fitness,Odżywki białkowe,KFD WPC 80 - BIAŁKO 100% INSTANT WHEY KONCENTRAT,https://allegro.pl/oferta/kfd-wpc-80-bialko-100-instant-whey-koncentrat-7509977998,32,338,3.0,10.0
sport_i_turystyka,Siłownia i fitness,Odżywki białkowe,SFD WPC 80 PURE WHEY BIAŁKO KONCENTRAT NATURALNE,https://allegro.pl/oferta/sfd-wpc-80-pure-whey-bialko-koncentrat-naturalne-7568475593,22,1286,2.0,0.0
sport_i_turystyka,Wędkarstwo,Akcesoria wędkarskie,PODBIERAK TELESKOPOWY 3 sekcje NA RYBY Wędkarski 2,https://allegro.pl/oferta/podbierak-teleskopowy-3-sekcje-na-ryby-wedkarski-2-7858637017,18,668,10.0,10.0
sport_i_turystyka,Wędkarstwo,Akcesoria wędkarskie,ZESTAW 4 KOSZYKÓW DO METODY METHOD FEEDER + FORMA,https://allegro.pl/oferta/zestaw-4-koszykow-do-metody-method-feeder-forma-6039049027,17,172,2.0,10.0
sport_i_turystyka,Wędkarstwo,Akcesoria wędkarskie,Parasol wędkarski Jaxon AK-KZS046 + Baza STK105,https://allegro.pl/oferta/parasol-wedkarski-jaxon-ak-kzs046-baza-stk105-8994941256,259,69,1.0,8.0
sport_i_turystyka,Wędkarstwo,Akcesoria wędkarskie,STANOWISKO KARPIOWE JAXON STOJAK 4 WĘDKI ROD POD,https://allegro.pl/oferta/stanowisko-karpiowe-jaxon-stojak-4-wedki-rod-pod-7480609470,189,68,0.0,0.0
sport_i_turystyka,Wędkarstwo,Akcesoria wędkarskie,ZESTAW 4 Koszyków Do Metody METHOD FEEDER + FORMA,https://allegro.pl/oferta/zestaw-4-koszykow-do-metody-method-feeder-forma-9212527366,18,54,1.0,8.0
sport_i_turystyka,Wędkarstwo,Wędki,Mega ZESTAW WĘDKARSKI Wędka Kołowrotek + GRATISY,https://allegro.pl/oferta/mega-zestaw-wedkarski-wedka-kolowrotek-gratisy-8965374096,37,695,10.0,10.0
sport_i_turystyka,Wędkarstwo,Wędki,ZESTAW 2x FEEDER 3 6m 2x KOŁOWROTEK POKROWIEC Z11,https://allegro.pl/oferta/zestaw-2x-feeder-3-6m-2x-kolowrotek-pokrowiec-z11-7395070743,299,180,2.0,4.0
sport_i_turystyka,Wędkarstwo,Wędki,ZESTAW WĘDKARSKI WĘDKA KOŁOWROTEK POKROWIEC MS20,https://allegro.pl/oferta/zestaw-wedkarski-wedka-kolowrotek-pokrowiec-ms20-9146875640,199,168,2.0,6.0
sport_i_turystyka,Wędkarstwo,Wędki,ZESTAW WĘDKARSKI karpiowy JAXON 2x wędka kołow Z22,https://allegro.pl/oferta/zestaw-wedkarski-karpiowy-jaxon-2x-wedka-kolow-z22-7323385126,499,66,0.0,0.0
sport_i_turystyka,Wędkarstwo,Wędki,ZESTAW WĘDKARSKI 2x WĘDKA 2x KOŁOWROTEK TORBA Z60,https://allegro.pl/oferta/zestaw-wedkarski-2x-wedka-2x-kolowrotek-torba-z60-5501682003,109,288,4.0,8.0
sport_i_turystyka,Wędkarstwo,Kołowrotki,Kołowrotek Okuma CARBONITE XP CBF-140a + ŻYŁKA,https://allegro.pl/oferta/kolowrotek-okuma-carbonite-xp-cbf-140a-zylka-7984342600,99,62,0.0,8.0
sport_i_turystyka,Wędkarstwo,Kołowrotki,KOŁOWROTEK FL3000 WOLNY BIEG 9bb KARPIOWY metalowy,https://allegro.pl/oferta/kolowrotek-fl3000-wolny-bieg-9bb-karpiowy-metalowy-8556476684,64,289,10.0,10.0
sport_i_turystyka,Wędkarstwo,Kołowrotki,Kołowrotek Fox EOS 10000,https://allegro.pl/oferta/kolowrotek-fox-eos-10000-7413900701,263,59,0.0,0.0
sport_i_turystyka,Wędkarstwo,Kołowrotki,KOŁOWROTEK FX2000 11 ŁOŻYSK SPŁAWIK SPINNING MEGA,https://allegro.pl/oferta/kolowrotek-fx2000-11-lozysk-splawik-spinning-mega-6782193867,59,134,3.0,10.0
sport_i_turystyka,Wędkarstwo,Kołowrotki,KOŁOWROTEK Jaxon TOP CARP FRXL 500 8BB karpiowy,https://allegro.pl/oferta/kolowrotek-jaxon-top-carp-frxl-500-8bb-karpiowy-7455556662,104,113,2.0,8.0
sport_i_turystyka,Wędkarstwo,Przynęty,ZESTAW PRZYNĘT GAMA + PUDEŁKO JAXON 54 elementy !,https://allegro.pl/oferta/zestaw-przynet-gama-pudelko-jaxon-54-elementy-8604916010,49,351,10.0,2.0
sport_i_turystyka,Wędkarstwo,Przynęty,ZESTAW - Savage Gear # Cannibal 10cm + PUDEŁKO !,https://allegro.pl/oferta/zestaw-savage-gear-cannibal-10cm-pudelko-8507947212,54,90,1.0,2.0
sport_i_turystyka,Wędkarstwo,Przynęty,50el ZESTAW PRZYNĘT jaxon RIPPER szczupak sandacz,https://allegro.pl/oferta/50el-zestaw-przynet-jaxon-ripper-szczupak-sandacz-8905864882,64,47,0.0,0.0
sport_i_turystyka,Wędkarstwo,Przynęty,Savage Gear Cannibal GUMA NA SZCZUPAKA x 1szt#10cm,https://allegro.pl/oferta/savage-gear-cannibal-guma-na-szczupaka-x-1szt-10cm-8920933590,3,180,4.0,10.0
sport_i_turystyka,Wędkarstwo,Przynęty,PROFESS Kulki Mini POP-UP - KUKURYDZA WANILIA 12mm,https://allegro.pl/oferta/profess-kulki-mini-pop-up-kukurydza-wanilia-12mm-6697596978,9,228,1.0,4.0
sport_i_turystyka,Skating slackline,Longboardy,NILS Deskorolka Longboard Homeland ABEC7 Carbon,https://allegro.pl/oferta/nils-deskorolka-longboard-homeland-abec7-carbon-8608990711,189,28,10.0,0.0
sport_i_turystyka,Skating slackline,Longboardy,Hudora Deskorolka LONGBOARD deska 12819,https://allegro.pl/oferta/hudora-deskorolka-longboard-deska-12819-9271011088,169,2,0.0,2.0
sport_i_turystyka,Skating slackline,Longboardy,DESKOROLKA LONGBOARD ABEC 7 KLON DESKA 9 WARSTW,https://allegro.pl/oferta/deskorolka-longboard-abec-7-klon-deska-9-warstw-9219412549,119,2,0.0,8.0
sport_i_turystyka,Skating slackline,Longboardy,DESKOROLKA LONGBOARD CZARNO / ZIELONA 96 CM ABEC-9,https://allegro.pl/oferta/deskorolka-longboard-czarno-zielona-96-cm-abec-9-9234718444,105,5,1.0,10.0
sport_i_turystyka,Skating slackline,Longboardy,DESKOROLKA LONGBOARD ABEC 7 KLON DESKA 9 WARSTW,https://allegro.pl/oferta/deskorolka-longboard-abec-7-klon-deska-9-warstw-9219412293,159,2,0.0,4.0
sport_i_turystyka,Skating slackline,Rolki,ROLKI łyżworolki REGULOWANE 4s abec7 Carbon-38-41.,https://allegro.pl/oferta/rolki-lyzworolki-regulowane-4s-abec7-carbon-38-41-7863025781,159,302,8.0,2.0
sport_i_turystyka,Skating slackline,Rolki,Rolki Regulowane NJ1828 roz. L 39-42 Łyżworolki C,https://allegro.pl/oferta/rolki-regulowane-nj1828-roz-l-39-42-lyzworolki-c-7868758960,119,276,7.0,10.0
sport_i_turystyka,Skating slackline,Rolki,ROLKI łyżworolki REGULOWANE 4s abec7 Carbon-34-37.,https://allegro.pl/oferta/rolki-lyzworolki-regulowane-4s-abec7-carbon-34-37-7863026382,159,212,5.0,2.0
sport_i_turystyka,Skating slackline,Rolki,ŁYŻWOROLKI regulowane 2w1 ROLKI + ŁYŻWY - 38-41.,https://allegro.pl/oferta/lyzworolki-regulowane-2w1-rolki-lyzwy-38-41-7937336984,169,369,10.0,0.0
sport_i_turystyka,Skating slackline,Rolki,Damskie ŁYŻWOROLKI 4w1 Rolki Łyżwy Wrotki L 39-43,https://allegro.pl/oferta/damskie-lyzworolki-4w1-rolki-lyzwy-wrotki-l-39-43-8534201779,119,67,0.0,10.0
sport_i_turystyka,Skating slackline,Wrotki,Wrotki Skórzane Damskie RETRO NILS NQ8400 r. 37,https://allegro.pl/oferta/wrotki-skorzane-damskie-retro-nils-nq8400-r-37-8842981943,119,52,7.0,10.0
sport_i_turystyka,Skating slackline,Wrotki,Klasyczne Wrotki Regulowane Croxer Evita 35-38,https://allegro.pl/oferta/klasyczne-wrotki-regulowane-croxer-evita-35-38-8792452979,135,63,10.0,7.0
sport_i_turystyka,Skating slackline,Wrotki,Klasyczne Retro Wrotki Raven Azure Green 38,https://allegro.pl/oferta/klasyczne-retro-wrotki-raven-azure-green-38-7549767977,139,26,0.0,7.0
sport_i_turystyka,Skating slackline,Wrotki,Klasyczne Retro Wrotki Croxer Belen Blue 39,https://allegro.pl/oferta/klasyczne-retro-wrotki-croxer-belen-blue-39-8789840108,119,35,2.0,10.0
sport_i_turystyka,Skating slackline,Wrotki,Klasyczne Wrotki Regulowane RAVEN IRIS 31-34,https://allegro.pl/oferta/klasyczne-wrotki-regulowane-raven-iris-31-34-8698376136,179,44,5.0,0.0
sport_i_turystyka,Skating slackline,Deskorolki,KRÓTKA DESKOROLKA 56cm typu FISZK A ŚWIECĄCE KOŁA,https://allegro.pl/oferta/krotka-deskorolka-56cm-typu-fiszk-a-swiecace-kola-6843767268,65,597,10.0,8.0
sport_i_turystyka,Skating slackline,Deskorolki,DUŻA DESKA DESKOROLKA FISZKA MIX KOLOR FISHBOARD,https://allegro.pl/oferta/duza-deska-deskorolka-fiszka-mix-kolor-fishboard-9264316367,40,154,0.0,10.0
sport_i_turystyka,Skating slackline,Deskorolki,Deskorolka klasyczna Starry Sky Modi drewniana,https://allegro.pl/oferta/deskorolka-klasyczna-starry-sky-modi-drewniana-9226914318,199,172,0.0,0.0
sport_i_turystyka,Skating slackline,Deskorolki,DESKOROLKA TYPU FISZKA ABEC-7 - RÓŻNE KOLORY,https://allegro.pl/oferta/deskorolka-typu-fiszka-abec-7-rozne-kolory-8476205253,45,303,3.0,10.0
sport_i_turystyka,Skating slackline,Deskorolki,Deskorolka FISZKA Miejska Deska Pennyboard SBS830,https://allegro.pl/oferta/deskorolka-fiszka-miejska-deska-pennyboard-sbs830-6790951241,99,237,2.0,6.0
sport_i_turystyka,Militaria,Wiatrówki,WIATRÓWKA LB600 BLACK EDITION 5 5 LUNETA GRAT Z3,https://allegro.pl/oferta/wiatrowka-lb600-black-edition-5-5-luneta-grat-z3-7857084717,237,181,5.0,6.0
sport_i_turystyka,Militaria,Wiatrówki,Wiatrówka Hatsan STRIKER EDGE TH 4 5mm+LUNETA+ZEST,https://allegro.pl/oferta/wiatrowka-hatsan-striker-edge-th-4-5mm-luneta-zest-5584047016,419,86,0.0,0.0
sport_i_turystyka,Militaria,Wiatrówki,WIATRÓWKA pistolet Beretta Elite II ZESTAW BB CO2,https://allegro.pl/oferta/wiatrowka-pistolet-beretta-elite-ii-zestaw-bb-co2-8438720442,248,273,10.0,5.0
sport_i_turystyka,Militaria,Wiatrówki,WIATRÓWKA KANDAR B2 MAGNUM 4 5 LUNETA GRATISY Z2,https://allegro.pl/oferta/wiatrowka-kandar-b2-magnum-4-5-luneta-gratisy-z2-7836000759,175,164,4.0,8.0
sport_i_turystyka,Militaria,Wiatrówki,Wiatrówka Pistolet Umarex DX17 kal. 4 5 Śrut i BB,https://allegro.pl/oferta/wiatrowka-pistolet-umarex-dx17-kal-4-5-srut-i-bb-7845303435,99,98,1.0,10.0
sport_i_turystyka,Militaria,ASG,KARABINEK ASG OBERLAND ARMS 6 mm OA-15 M4 6 mm,https://allegro.pl/oferta/karabinek-asg-oberland-arms-6-mm-oa-15-m4-6-mm-8312899676,389,9,0.0,0.0
sport_i_turystyka,Militaria,ASG,karabin pistolet snajperski snajperka kulki 108cm,https://allegro.pl/oferta/karabin-pistolet-snajperski-snajperka-kulki-108cm-9194389922,93,44,10.0,10.0
sport_i_turystyka,Militaria,ASG,Pistolet G19 Metalowa replika GRATIS 1000 KULEK!!!,https://allegro.pl/oferta/pistolet-g19-metalowa-replika-gratis-1000-kulek-9115521309,59,96,4.0,9.0
sport_i_turystyka,Militaria,ASG,Pistolet ASG DL60 Socom (15918) z tłumikiem,https://allegro.pl/oferta/pistolet-asg-dl60-socom-15918-z-tlumikiem-6498514600,79,26,2.0,9.0
sport_i_turystyka,Militaria,ASG,KARABIN ELEKTRYK M4A1 D94S+500KULEK+2MAGAZYNK ASG,https://allegro.pl/oferta/karabin-elektryk-m4a1-d94s-500kulek-2magazynk-asg-9176447297,149,28,2.0,7.0
sport_i_turystyka,Militaria,Samoobrona,GAZ PIEPRZOWY NATO 50ml ŻEL 2 SZTUKI GAZ OBRONNY,https://allegro.pl/oferta/gaz-pieprzowy-nato-50ml-zel-2-sztuki-gaz-obronny-7767553619,28,494,10.0,4.0
sport_i_turystyka,Militaria,Samoobrona,Gaz pieprzowy Klever KO JET 40 ml strumień,https://allegro.pl/oferta/gaz-pieprzowy-klever-ko-jet-40-ml-strumien-6864896198,12,427,8.0,10.0
sport_i_turystyka,Militaria,Samoobrona,PAŁKA TELESKOPOWA POLICYJNA BATON 50 KARTA ETUI,https://allegro.pl/oferta/palka-teleskopowa-policyjna-baton-50-karta-etui-9129504250,26,111,1.0,5.0
sport_i_turystyka,Militaria,Samoobrona,Pałka teleskopowa sprężynowa Combat Guard 21",https://allegro.pl/oferta/palka-teleskopowa-sprezynowa-combat-guard-21-8009381391,39,82,0.0,0.0
sport_i_turystyka,Militaria,Samoobrona,Gaz pieprzowy Policyjny 50 ml strumień,https://allegro.pl/oferta/gaz-pieprzowy-policyjny-50-ml-strumien-7522145298,35,234,4.0,1.0
sport_i_turystyka,Militaria,Optyka myśliwska,LORNETKA WOJSKOWA MYŚLIWSKA EXTRA ZOOM I ETUI,https://allegro.pl/oferta/lornetka-wojskowa-mysliwska-extra-zoom-i-etui-8700189396,99,205,10.0,0.0
sport_i_turystyka,Militaria,Optyka myśliwska,MEGA LORNETKA SURVIVAL WODOODP 50x25 BAK4 YMS-BT10,https://allegro.pl/oferta/mega-lornetka-survival-wodoodp-50x25-bak4-yms-bt10-8819180352,89,84,0.0,2.0
sport_i_turystyka,Militaria,Optyka myśliwska,LORNETKA SURVIVAL DZIEŃ NOC 30x60 BAK4 YMS-BT30,https://allegro.pl/oferta/lornetka-survival-dzien-noc-30x60-bak4-yms-bt30-8819266152,59,111,2.0,10.0
sport_i_turystyka,Militaria,Optyka myśliwska,PROF LORNETKA SURVIVAL WODOODPO 40x22 BAK4 YMS-BT2,https://allegro.pl/oferta/prof-lornetka-survival-wodoodpo-40x22-bak4-yms-bt2-8625657061,79,132,4.0,5.0
sport_i_turystyka,Militaria,Optyka myśliwska,LORNETKA NOCNA MYŚLIWSKA KANDAR 10x50 BaK-4 HD FMC,https://allegro.pl/oferta/lornetka-nocna-mysliwska-kandar-10x50-bak-4-hd-fmc-7488489015,249,49,4.0,5.0
motoryzacja,Części samochodowe,Części karoserii,Naklejka znamionowa lub tabliczka - każda marka !,https://allegro.pl/oferta/naklejka-znamionowa-lub-tabliczka-kazda-marka-8599572520,79,66,3.0,6.0
motoryzacja,Części samochodowe,Części karoserii,MATA PIANKA WYGŁUSZAJĄCA ZESTAW PARY DRZWI MONTAŻ,https://allegro.pl/oferta/mata-pianka-wygluszajaca-zestaw-pary-drzwi-montaz-5270183680,179,23,0.0,0.0
motoryzacja,Części samochodowe,Części karoserii,MATA PIANKA WYGŁUSZAJĄCA TRUDNOPALNA MASKI SILNIKA,https://allegro.pl/oferta/mata-pianka-wygluszajaca-trudnopalna-maski-silnika-5269845690,15,136,7.0,9.0
motoryzacja,Części samochodowe,Części karoserii,K32 MATA wygłuszająca GUMA pianka KAUCZUKOWA 32mm,https://allegro.pl/oferta/k32-mata-wygluszajaca-guma-pianka-kauczukowa-32mm-5920333982,8,41,1.0,10.0
motoryzacja,Części samochodowe,Części karoserii,MATA wygłuszająca pianka KAUCZUKOWA z KLEJEM 6mm,https://allegro.pl/oferta/mata-wygluszajaca-pianka-kauczukowa-z-klejem-6mm-5865322939,4,192,10.0,10.0
motoryzacja,Części samochodowe,Oświetlenie i reflektory,LAMPA ROBOCZA 16 LED HALOGEN 48W 12V 24V HOM. E50,https://allegro.pl/oferta/lampa-robocza-16-led-halogen-48w-12v-24v-hom-e50-6848317353,17,250,5.0,10.0
motoryzacja,Części samochodowe,Oświetlenie i reflektory,2w1 Światła LED DZIENNE + KIERUNKOWSKAZY DRL PY21W,https://allegro.pl/oferta/2w1-swiatla-led-dzienne-kierunkowskazy-drl-py21w-7026201938,79,438,8.0,8.0
motoryzacja,Części samochodowe,Oświetlenie i reflektory,Lampa 16 LED halogen roboczy szperacz 48W 12V 24V,https://allegro.pl/oferta/lampa-16-led-halogen-roboczy-szperacz-48w-12v-24v-7109523693,17,525,10.0,10.0
motoryzacja,Części samochodowe,Oświetlenie i reflektory,LED 60W HALOGEN SZPERACZ LAMPA ROBOCZA 12V 24V,https://allegro.pl/oferta/led-60w-halogen-szperacz-lampa-robocza-12v-24v-8580904564,28,286,5.0,10.0
motoryzacja,Części samochodowe,Oświetlenie i reflektory,LAMPA OBRYSOWA Obrysówka Rogowa Kierunkowskaz 2X,https://allegro.pl/oferta/lampa-obrysowa-obrysowka-rogowa-kierunkowskaz-2x-8301086814,405,0,0.0,0.0
motoryzacja,Części samochodowe,Silniki i osprzęt,KOŁO KOŁA PASOWE SZAJBA PRZEKŁADNIA - 1 HA 100,https://allegro.pl/oferta/kolo-kola-pasowe-szajba-przekladnia-1-ha-100-8356350471,36,7,1.0,10.0
motoryzacja,Części samochodowe,Silniki i osprzęt,ZESTAW NAPRAWCZY KLAP KOLEKTORA AUDI 2.7 3.0 TDI,https://allegro.pl/oferta/zestaw-naprawczy-klap-kolektora-audi-2-7-3-0-tdi-8536908274,115,10,2.0,10.0
motoryzacja,Części samochodowe,Silniki i osprzęt,BMW E60 M5 E63 E64 M6 507HP V10 Silnik S85B50A,https://allegro.pl/oferta/bmw-e60-m5-e63-e64-m6-507hp-v10-silnik-s85b50a-9189080654,25000,0,0.0,0.0
motoryzacja,Części samochodowe,Silniki i osprzęt,OSŁONA SILNIKA POD SILNIK VW Passat B5 B6 Audi A4,https://allegro.pl/oferta/oslona-silnika-pod-silnik-vw-passat-b5-b6-audi-a4-7187192765,43,40,6.0,10.0
motoryzacja,Części samochodowe,Silniki i osprzęt,SPINKA SPINKI OSŁONY SILNIKA KPL do Audi A4 B8 A5,https://allegro.pl/oferta/spinka-spinki-oslony-silnika-kpl-do-audi-a4-b8-a5-8381815172,21,65,10.0,10.0
motoryzacja,Części samochodowe,Układ elektryczny i akumulatory,STEROWNIK ZAMKA CENTRALNEGO PILOT METAL MIGACZE HQ,https://allegro.pl/oferta/sterownik-zamka-centralnego-pilot-metal-migacze-hq-6271010811,49,199,4.0,8.0
motoryzacja,Części samochodowe,Układ elektryczny i akumulatory,STEROWNIK ZAMKA CENTRALNEGO PILOT MIGACZE 2 PILOTY,https://allegro.pl/oferta/sterownik-zamka-centralnego-pilot-migacze-2-piloty-6730343028,29,149,3.0,9.0
motoryzacja,Części samochodowe,Układ elektryczny i akumulatory,System START-STOP  Uniwersalny  Stacyjka na guzik.,https://allegro.pl/oferta/system-start-stop-uniwersalny-stacyjka-na-guzik-7918816650,289,0,0.0,0.0
